CusNo,CusName,InvNo,InvType,Day,InvDueDate,Sts,pType,Comment, Balance ,QryRunTime,CreateDate,Updated,UpdatedTime,Auto-Notes,Review?,InvoiceComment/Item,ManualNotes,"HIGHLITE 36,112.49","NOHILITE 278,530.04"," GT: 314,642.53 ",Prev. EFT Extract: 11/4/25 12:33,, (2.36),CL44118,,,,,,,,,,,,,,,
0017676,TWC Bozeman Gas LLC,5936679,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 58,3.25,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017676,TWC Bozeman Gas LLC,5936680,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 58,-512.52,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017676,TWC Bozeman Gas LLC,5936681,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 58,9.16,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017676,TWC Bozeman Gas LLC,5936790,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/02 33,-92,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017676,TWC Bozeman Gas LLC,5936791,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/02 33,-3.41,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935526,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 05,-560.04,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935527,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 05,7.11,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935528,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 05,-30,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935529,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 05,0.83,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935530,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 05,-139.04,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935531,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 05,2.83,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935532,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 05,-25.74,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935533,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 05,0.51,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935534,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 05,-271.04,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935535,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 05,5.32,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935536,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 06,-36.85,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935537,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 06,0.54,11/5/2025 10:41,,,,DTN,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935538,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 07,-22.43,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935539,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 07,0.9,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935540,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 07,-569.39,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935541,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 07,7.3,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935542,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 07,-66.82,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935543,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 07,1.61,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935544,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 07,-446.21,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935545,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 07,7.89,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935546,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 07,-87.68,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935547,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 07,2.53,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935548,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 08,-114.27,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935549,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 08,-1.71,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935550,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 08,-567.44,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935551,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 08,6.71,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935606,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 08,-124.79,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935607,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 08,2.38,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935608,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 08,-892.02,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935609,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 08,15.41,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935610,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 08,-60.87,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935611,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 08,1.79,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935612,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 09,-36.2,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935613,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 09,1,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935614,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 09,-799.79,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935615,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 09,8.84,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935616,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 09,-203.34,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935617,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 09,3.58,11/5/2025 10:41,,,,DTN,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935618,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 09,-155.89,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935619,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 09,3.58,11/5/2025 10:41,,,,DTN,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935620,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 09,-100.96,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935621,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 09,3.02,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935622,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,-19.83,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935623,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,0.65,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935624,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,-50.59,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935625,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,-1.16,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935626,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,-557.59,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935627,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,7.51,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935628,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,-69.99,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935629,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,1.86,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935630,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,-55.5,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935631,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,1.09,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935632,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,-325.99,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935633,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,5.68,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935634,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,-64.51,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935635,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,1.89,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935636,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,-84.97,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935637,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,2.46,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935638,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,-238.73,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935639,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 10,3.68,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935640,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 11,-529.85,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935641,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 11,5.97,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935642,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 11,-241.08,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935643,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 11,4.28,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935644,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 11,-823.24,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935645,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 11,14.82,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935646,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,-11.61,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935647,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,0.46,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935648,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,-40.24,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935649,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,-0.91,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935650,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,-403.88,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935651,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,4.81,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935652,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,-169.27,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935653,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,3.42,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935654,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,-20,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935655,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,0.42,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935656,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,-523.28,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935657,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,9.66,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935710,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,-15.34,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935711,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,0.54,11/5/2025 10:41,,,,DTN,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935712,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,-94.06,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935713,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 12,1.51,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935714,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,-51.69,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935715,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,1.75,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935716,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,-419.84,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935717,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,6.14,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935718,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,-75,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935719,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,1.74,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935720,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,-84.48,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935721,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,1.65,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935722,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,-39.54,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935723,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,0.72,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935724,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,-301.45,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935725,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,5.69,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935726,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,-67.85,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935727,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 13,1.99,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935728,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/02 57,-50.49,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935729,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/02 57,0.16,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935730,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 58,-74,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935731,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 58,0.27,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935732,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 59,-118.62,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",5935733,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 59,-7.01,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",0892441,IN,Thursday,11/6/2025,S,EFT,BOL# 607304,34656.75,11/5/2025 10:41,10/30/2025,10/30/2025,15.38355,FUEL,FALSE,BOL# 607304,,,,,,,,,,,,,,,,,,,,,,,
0017861,"Golden State Oil, Inc",S347767,IN,Thursday,11/6/2025,S,EFT,Propane,917.85,11/5/2025 10:41,10/28/2025,10/28/2025,12.47244,054,FALSE,Propane,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936624,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 64,-74.63,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936625,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 64,2.26,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936626,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 64,-533.79,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936627,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 64,6.75,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936628,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 64,-45.99,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936629,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 64,0.94,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936682,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 64,-297.41,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936683,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 64,5.96,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936684,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 64,-184.12,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936685,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/03 64,5.31,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936686,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 65,-59.99,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936687,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 65,0.56,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
0017862,"Golden State Oil, Inc",5936688,PP,Wednesday,11/5/2025,S,EFT,DTN CREDIT CARD 11/04 65,-75.64,11/5/2025 10:41,,,,DTN,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
